p_noise,trace_witness,label,round,hamiltonian
0.45697021484375,4.178967792979604e-05,-1,104,H5
0.456939697265625,-0.00011360002869995056,1,104,H5
0.4569549560546875,-3.590517538507726e-05,1,104,H5
0.45696258544921875,2.9422512724669447e-06,-1,104,H5
0.4569587707519531,-1.648146205647516e-05,1,104,H5
0.45696067810058594,-6.769605391997169e-06,1,104,H5
0.45696163177490234,-1.9136770595673536e-06,1,104,H5
0.45696210861206055,5.142871062763232e-07,-1,104,H5
0.0,-2.6363647654723135,1,108,H5
0.5,-0.10756955861373016,1,108,H5
0.75,1.1568280448155615,-1,108,H5
0.625,0.5246292431009156,-1,108,H5
0.5625,0.2085298422435927,-1,108,H5
0.53125,0.05048014181493128,-1,108,H5
0.515625,-0.028544708399399297,1,108,H5
0.5234375,0.010967716707765824,-1,108,H5
0.51953125,-0.008788495845816504,1,108,H5
0.521484375,0.0010896104309745802,-1,108,H5
0.5205078125,-0.0038494427074210018,1,108,H5
0.52099609375,-0.001379916138223379,1,108,H5
0.521240234375,-0.00014515285362427452,1,108,H5
0.5213623046875,0.00047222878867506785,-1,108,H5
0.52130126953125,0.0001635379675255337,-1,108,H5
0.521270751953125,9.192556950535918e-06,-1,108,H5
0.5212554931640625,-6.798014833688318e-05,1,108,H5
0.5212631225585938,-2.939379569322914e-05,1,108,H5
0.5212669372558594,-1.010061937144896e-05,1,108,H5
0.5212688446044922,-4.5403121044090833e-07,1,108,H5
0.5212697982788086,4.369262869955565e-06,-1,108,H5
0.5212693214416504,1.957615829984577e-06,-1,108,H5
0.0,-2.661669726436561,1,112,H5
0.5,-0.13689185177121083,1,112,H5
0.75,1.1254970855614643,-1,112,H5
0.625,0.4943026168951266,-1,112,H5
0.5625,0.1787053825619579,-1,112,H5
0.53125,0.02090676539537334,-1,112,H5
0.515625,-0.057992543187918855,1,112,H5
0.5234375,-0.018542888896272536,1,112,H5
0.52734375,0.0011819382495505126,-1,112,H5
0.525390625,-0.00868047532336097,1,112,H5
0.5263671875,-0.0037492685369053813,1,112,H5
0.52685546875,-0.001283665143677476,1,112,H5
0.527099609375,-5.0863447063648204e-05,1,112,H5
0.5272216796875,0.0005655374012434322,-1,112,H5
0.52716064453125,0.0002573369770899614,-1,112,H5
0.527130126953125,0.00010323676501297618,-1,112,H5
0.5271148681640625,2.61866589747195e-05,-1,112,H5
0.5271072387695312,-1.2338394044297818e-05,1,112,H5
0.5271110534667969,6.9241324654745195e-06,-1,112,H5
0.5271091461181641,-2.7071307895087937e-06,1,112,H5
0.5271100997924805,2.1085008379551073e-06,-1,112,H5
0.5271096229553223,-2.993149758878655e-07,1,112,H5
0.0,-2.6255875779505295,1,116,H5
0.5,-0.13268649306168703,1,116,H5
0.75,1.113764049382734,-1,116,H5
0.625,0.49053877816052355,-1,116,H5
0.5625,0.17892614254941824,-1,116,H5
0.53125,0.023119824743865577,-1,116,H5
0.515625,-0.054783334158910846,1,116,H5
0.5234375,-0.01583175470752267,1,116,H5
0.52734375,0.0036440350181714126,-1,116,H5
0.525390625,-0.00609385984467567,1,116,H5
0.5263671875,-0.0012249124132520106,1,116,H5
0.52685546875,0.0012095613024598745,-1,116,H5
0.526611328125,-7.675555396186029e-06,1,116,H5
0.5267333984375,0.0006009428735316291,-1,116,H5
0.52667236328125,0.00029663365906784644,-1,116,H5
0.526641845703125,0.00014447905183580245,-1,116,H5
0.5266265869140625,6.84017482198429e-05,-1,116,H5
0.5266189575195312,3.0363096411897827e-05,-1,116,H5
0.5266151428222656,1.1343770507946105e-05,-1,116,H5
0.5266132354736328,1.8341075557065656e-06,-1,116,H5
0.5266122817993164,-2.9207239203021818e-06,1,116,H5
0.5266127586364746,-5.433081821659691e-07,1,116,H5
0.0,-2.6768714326075167,1,120,H5
0.5,-0.17055833756189612,1,120,H5
0.75,1.082598209960914,-1,120,H5
0.625,0.4560199361995089,-1,120,H5
0.5625,0.14273079931880628,-1,120,H5
0.53125,-0.013913769121544878,1,120,H5
0.546875,0.06440851509863069,-1,120,H5
0.5390625,0.025247372988542863,-1,120,H5
0.53515625,0.005666801933499138,-1,120,H5
0.533203125,-0.004123483594023092,1,120,H5
0.5341796875,0.0007716591697379538,-1,120,H5
0.53369140625,-0.0016759122121426384,1,120,H5
0.533935546875,-0.0004521265212020509,1,120,H5
0.5340576171875,0.00015976632426795145,-1,120,H5
0.53399658203125,-0.00014618009846725788,1,120,H5
0.534027099609375,6.793112900305154e-06,-1,120,H5
0.5340118408203125,-6.969349278346249e-05,1,120,H5
0.5340194702148438,-3.14501899414954e-05,1,120,H5
0.5340232849121094,-1.2328538520539611e-05,1,120,H5
0.5340251922607422,-2.7677128102698845e-06,1,120,H5
0.5340261459350586,2.0127000450453902e-06,-1,120,H5
0.5340256690979004,-3.775063825151026e-07,1,120,H5
0.0,-2.0565476581700404,1,124,H5
0.5,0.40353960363552627,-1,124,H5
0.25,-0.8265040272672572,1,124,H5
0.375,-0.21148221181586543,1,124,H5
0.4375,0.09602869590983044,-1,124,H5
0.40625,-0.05772675795301727,1,124,H5
0.421875,0.01915096897840668,-1,124,H5
0.4140625,-0.019287894487305186,1,124,H5
0.41796875,-6.846275444948036e-05,1,124,H5
0.419921875,0.009541253111978489,-1,124,H5
0.4189453125,0.004736395178764376,-1,124,H5
0.41845703125,0.002333966212157465,-1,124,H5
0.418212890625,0.0011327517288541866,-1,124,H5
0.4180908203125,0.0005321444872025266,-1,124,H5
0.41802978515625,0.00023184086637639822,-1,124,H5
0.417999267578125,8.168905596341036e-05,-1,124,H5
0.4179840087890625,6.613150757062147e-06,-1,124,H5
0.41797637939453125,-3.092480184622992e-05,1,124,H5
0.4179801940917969,-1.2155825544597765e-05,1,124,H5
0.4179821014404297,-2.771337393660256e-06,1,124,H5
0.4179830551147461,1.920906681440737e-06,-1,124,H5
0.4179825782775879,-4.2521535617567885e-07,1,124,H5
0.0,-1.8618932878070724,1,128,H5
0.5,0.5937493640736974,-1,128,H5
0.25,-0.6340719618666875,1,128,H5
0.375,-0.020161298896494873,1,128,H5
0.4375,0.28679403258860126,-1,128,H5
0.40625,0.13331636684605302,-1,128,H5
0.390625,0.056577533974779035,-1,128,H5
0.3828125,0.018208117539141894,-1,128,H5
0.37890625,-0.0009765906786766004,1,128,H5
0.380859375,0.008615763430232723,-1,128,H5
0.3798828125,0.0038195863757779502,-1,128,H5
0.37939453125,0.0014214978485506957,-1,128,H5
0.379150390625,0.00022245358493701295,-1,128,H5
0.3790283203125,-0.00037706854686997415,1,128,H5
0.37908935546875,-7.730748096611284e-05,1,128,H5
0.379119873046875,7.257305198561659e-05,-1,128,H5
0.3791046142578125,-2.3672144907616044e-06,1,128,H5
0.37911224365234375,3.510291874744831e-05,-1,128,H5
0.3791084289550781,1.636785212855152e-05,-1,128,H5
0.3791065216064453,7.000318818936591e-06,-1,128,H5
0.3791055679321289,2.3165521645940323e-06,-1,128,H5
0.3791050910949707,-2.5331163402975143e-08,1,128,H5
0.0,-2.4763485527019764,1,132,H5
0.5,-0.012759138576346168,1,132,H5
0.75,1.2190355684864693,-1,132,H5
0.625,0.6031382149550617,-1,132,H5
0.5625,0.2951895381893577,-1,132,H5
0.53125,0.1412151998065059,-1,132,H5
0.515625,0.06422803061507985,-1,132,H5
0.5078125,0.025734446019366905,-1,132,H5
0.50390625,0.006487653721510528,-1,132,H5
0.501953125,-0.003135742427417834,1,132,H5
0.5029296875,0.0016759556470462844,-1,132,H5
0.50244140625,-0.0007298933901856847,1,132,H5
0.502685546875,0.00047303112843033457,-1,132,H5
0.5025634765625,-0.00012843113087769586,1,132,H5
0.50262451171875,0.00017229999877629854,-1,132,H5
0.502593994140625,2.1934433949238885e-05,-1,132,H5
0.5025787353515625,-5.3248348464068895e-05,1,132,H5
0.5025863647460938,-1.5656957257415005e-05,1,132,H5
0.5025901794433594,3.1387383459952067e-06,-1,132,H5
0.5025882720947266,-6.259109455744594e-06,1,132,H5
0.502589225769043,-1.5601855549163268e-06,1,132,H5
0.5025897026062012,7.892763955880122e-07,-1,132,H5
0.0,-2.5219649525535353,1,136,H5
0.5,-0.058583254639172855,1,136,H5
0.75,1.1731075943180085,-1,136,H5
0.625,0.5572621698394177,-1,136,H5
0.5625,0.2493394576001223,-1,136,H5
0.53125,0.09537810148047465,-1,136,H5
0.515625,0.01839742342065076,-1,136,H5
0.5078125,-0.02009291560926088,1,136,H5
0.51171875,-0.0008477460943050741,1,136,H5
0.513671875,0.008774838663172885,-1,136,H5
0.5126953125,0.003963546284434072,-1,136,H5
0.51220703125,0.0015579000950644573,-1,136,H5
0.511962890625,0.00035507700037964995,-1,136,H5
0.5118408203125,-0.00024633454696271206,1,136,H5
0.51190185546875,5.437122670845507e-05,-1,136,H5
0.511871337890625,-9.598166012705911e-05,1,136,H5
0.5118865966796875,-2.080521670924651e-05,1,136,H5
0.5118942260742188,1.6783004999548767e-05,-1,136,H5
0.5118904113769531,-2.0111058547656047e-06,1,136,H5
0.5118923187255859,7.38594957233607e-06,-1,136,H5
0.5118913650512695,2.687421858771355e-06,-1,136,H5
0.5118908882141113,3.3815800187797507e-07,-1,136,H5
0.0,-2.6240731124185874,1,140,H5
0.5,-0.17924829905121553,1,140,H5
0.75,1.0431641076324707,-1,140,H5
0.625,0.4319579042906275,-1,140,H5
0.5625,0.12635480261970622,-1,140,H5
0.53125,-0.026446748215754726,1,140,H5
0.546875,0.04995402720197556,-1,140,H5
0.5390625,0.011753639493110563,-1,140,H5
0.53515625,-0.007346554361322172,1,140,H5
0.537109375,0.002203542565894251,-1,140,H5
0.5361328125,-0.0025715058977141547,1,140,H5
0.53662109375,-0.00018398166590992415,1,140,H5
0.536865234375,0.0010097804499922675,-1,140,H5
0.5367431640625,0.00041289939204117165,-1,140,H5
0.53668212890625,0.0001144588630656862,-1,140,H5
0.536651611328125,-3.476140142208428e-05,1,140,H5
0.5366668701171875,3.984873082174545e-05,-1,140,H5
0.5366592407226562,2.5436646998722168e-06,-1,140,H5
0.5366554260253906,-1.6108868361008888e-05,1,140,H5
0.5366573333740234,-6.78260183066548e-06,1,140,H5
0.5366582870483398,-2.119468565570104e-06,1,140,H5
0.536658763885498,2.120980672482009e-07,-1,140,H5
0.0,-2.547101581990927,1,144,H5
0.5,-0.08942227240137562,1,144,H5
0.75,1.1394173823934004,-1,144,H5
0.625,0.5249975549960123,-1,144,H5
0.5625,0.21778764129731815,-1,144,H5
0.53125,0.06418268444797132,-1,144,H5
0.515625,-0.012619793976701987,1,144,H5
0.5234375,0.025781445235634415,-1,144,H5
0.51953125,0.006580825629466325,-1,144,H5
0.517578125,-0.003019484173617859,1,144,H5
0.5185546875,0.0017806707279243161,-1,144,H5
0.51806640625,-0.0006194067228467159,1,144,H5
0.518310546875,0.0005806320025385503,-1,144,H5
0.5181884765625,-1.938736015377751e-05,1,144,H5
0.51824951171875,0.00028062232119235864,-1,144,H5
0.518218994140625,0.000130617480519013,-1,144,H5
0.5182037353515625,5.5615060182645504e-05,-1,144,H5
0.5181961059570312,1.811385001415644e-05,-1,144,H5
0.5181922912597656,-6.36755069949313e-07,1,144,H5
0.5181941986083984,8.73854747218683e-06,-1,144,H5
0.518193244934082,4.050896201035492e-06,-1,144,H5
0.5181927680969238,1.7070705654598228e-06,-1,144,H5
0.0,-2.2981760871237835,1,148,H5
0.5,0.16301160065312612,-1,148,H5
0.25,-1.067582243235329,1,148,H5
0.375,-0.4522853212911015,1,148,H5
0.4375,-0.14463686031898793,1,148,H5
0.46875,0.009187370167069317,-1,148,H5
0.453125,-0.06772474507595935,1,148,H5
0.4609375,-0.029268687454444997,1,148,H5
0.46484375,-0.010040658643688166,1,148,H5
0.466796875,-0.00042664423830950093,1,148,H5
0.4677734375,0.004380362964379839,-1,148,H5
0.46728515625,0.0019768593630355574,-1,148,H5
0.467041015625,0.0007751075623629866,-1,148,H5
0.4669189453125,0.00017423166202670815,-1,148,H5
0.46685791015625,-0.0001262062881411674,1,148,H5
0.466888427734375,2.4012686942576078e-05,-1,148,H5
0.4668731689453125,-5.109680059919852e-05,1,148,H5
0.46688079833984375,-1.3542056828283466e-05,1,148,H5
0.4668846130371094,5.235315057139367e-06,-1,148,H5
0.46688270568847656,-4.153370885592866e-06,1,148,H5
0.46688365936279297,5.409720857663114e-07,-1,148,H5
0.46688318252563477,-1.8061993998508274e-06,1,148,H5
0.0,-2.232787224473768,1,152,H5
0.5,0.2205538097629135,-1,152,H5
0.25,-1.0061167073554276,1,152,H5
0.375,-0.39278144879625665,1,152,H5
0.4375,-0.08611381951667162,1,152,H5
0.46875,0.06721999512312085,-1,152,H5
0.453125,-0.009446912196775393,1,152,H5
0.4609375,0.028886541463172734,-1,152,H5
0.45703125,0.009719814633198702,-1,152,H5
0.455078125,0.0001364512182116355,-1,152,H5
0.4541015625,-0.004655230489281931,1,152,H5
0.45458984375,-0.0022593896355351736,1,152,H5
0.454833984375,-0.0010614692086618506,1,152,H5
0.4549560546875,-0.00046250899522508673,1,152,H5
0.45501708984375,-0.0001630288885068748,1,152,H5
0.455047607421875,-1.3288835147506894e-05,1,152,H5
0.4550628662109375,6.158119153188216e-05,-1,152,H5
0.45505523681640625,2.4146178192196305e-05,-1,152,H5
0.4550514221191406,5.428671522270112e-06,-1,152,H5
0.4550495147705078,-3.930081812604513e-06,1,152,H5
0.4550504684448242,7.492948548362688e-07,-1,152,H5
0.455049991607666,-1.5903934789188168e-06,1,152,H5
0.0,-2.4963195352771668,1,156,H5
0.5,-0.040828068652420654,1,156,H5
0.75,1.1869176646599526,-1,156,H5
0.625,0.5730447980037661,-1,156,H5
0.5625,0.26610836467567284,-1,156,H5
0.53125,0.11264014801162603,-1,156,H5
0.515625,0.035906039679602764,-1,156,H5
0.5078125,-0.0024610144864086747,1,156,H5
0.51171875,0.016722512596596864,-1,156,H5
0.509765625,0.007130749055093921,-1,156,H5
0.5087890625,0.0023348672843425122,-1,156,H5
0.50830078125,-6.30736010331645e-05,1,156,H5
0.508544921875,0.0011358968416546045,-1,156,H5
0.5084228515625,0.0005364116203106506,-1,156,H5
0.50836181640625,0.00023666900963888182,-1,156,H5
0.508331298828125,8.679770430272682e-05,-1,156,H5
0.5083160400390625,1.1862051634795034e-05,-1,156,H5
0.5083084106445312,-2.560577469902514e-05,1,156,H5
0.5083122253417969,-6.871861532406487e-06,1,156,H5
0.5083141326904297,2.495095051124885e-06,-1,156,H5
0.5083131790161133,-2.188383240453451e-06,1,156,H5
0.5083136558532715,1.5335590539122812e-07,-1,156,H5
0.0,-2.56891306945511,1,160,H5
0.5,-0.10310711335232525,1,160,H5
0.75,1.1297958646990671,-1,160,H5
0.625,0.5133443756733709,-1,160,H5
0.5625,0.20511863116052262,-1,160,H5
0.53125,0.051005758904098614,-1,160,H5
0.515625,-0.026050677224113417,1,160,H5
0.5234375,0.012477540839992737,-1,160,H5
0.51953125,-0.006786568192060388,1,160,H5
0.521484375,0.00284548632396614,-1,160,H5
0.5205078125,-0.0019705409340470825,1,160,H5
0.52099609375,0.000437472694959376,-1,160,H5
0.520751953125,-0.000766534119543652,1,160,H5
0.5208740234375,-0.00016453071229249883,1,160,H5
0.52093505859375,0.00013647099133362595,-1,160,H5
0.520904541015625,-1.4029860479214395e-05,1,160,H5
0.5209197998046875,6.122056542723353e-05,-1,160,H5
0.5209121704101562,2.359535247406508e-05,-1,160,H5
0.5209083557128906,4.7827459973698305e-06,-1,160,H5
0.5209064483642578,-4.623557240818199e-06,1,160,H5
0.5209074020385742,7.959437824112126e-08,-1,160,H5
0.520906925201416,-2.2719814315314e-06,1,160,H5
0.0,-2.6002178744126927,1,164,H5
0.5,-0.13494808554035292,1,164,H5
0.75,1.097686808895817,-1,164,H5
0.625,0.48136936167773203,-1,164,H5
0.5625,0.1732106380686896,-1,164,H5
0.53125,0.0191312762641683,-1,164,H5
0.515625,-0.05790840463809213,1,164,H5
0.5234375,-0.019388564186961887,1,164,H5
0.52734375,-0.00012864396139683487,1,164,H5
0.529296875,0.009501316151385775,-1,164,H5
0.5283203125,0.004686336094994553,-1,164,H5
0.52783203125,0.0022788460667987204,-1,164,H5
0.527587890625,0.001075101052700811,-1,164,H5
0.5274658203125,0.00047322854565209904,-1,164,H5
0.52740478515625,0.0001722922921276876,-1,164,H5
0.527374267578125,2.1824165365461057e-05,-1,164,H5
0.5273590087890625,-5.3409898015582824e-05,1,164,H5
0.5273666381835938,-1.579286632515109e-05,1,164,H5
0.5273704528808594,3.015649519946817e-06,-1,164,H5
0.5273685455322266,-6.388608402532747e-06,1,164,H5
0.527369499206543,-1.686479441237454e-06,1,164,H5
0.5273699760437012,6.645850395697872e-07,-1,164,H5
0.0,-2.5003771760139792,1,168,H5
0.5,-0.05071066933522654,1,168,H5
0.75,1.1741225840041498,-1,168,H5
0.625,0.5617059573344614,-1,168,H5
0.5625,0.2554976439996174,-1,168,H5
0.53125,0.10239348733219548,-1,168,H5
0.515625,0.025841408998484305,-1,168,H5
0.5078125,-0.01243463016837118,1,168,H5
0.51171875,0.006703389415056563,-1,168,H5
0.509765625,-0.0028656203766572325,1,168,H5
0.5107421875,0.0019188845191996234,-1,168,H5
0.51025390625,-0.0004733679287289294,1,168,H5
0.510498046875,0.0007227582952352846,-1,168,H5
0.5103759765625,0.00012469518325335105,-1,168,H5
0.51031494140625,-0.00017433637273794877,1,168,H5
0.510345458984375,-2.48205947421809e-05,1,168,H5
0.5103607177734375,4.993729425524507e-05,-1,168,H5
0.5103530883789062,1.2558349756566778e-05,-1,168,H5
0.5103492736816406,-6.131122492619712e-06,1,168,H5
0.5103511810302734,3.2136136317584274e-06,-1,168,H5
0.510350227355957,-1.4587544304861533e-06,1,168,H5
0.5103507041931152,8.774296007402205e-07,-1,168,H5
0.0,-2.301355193399794,1,172,H5
0.5,0.14449942881192734,-1,172,H5
0.25,-1.0784278822939333,1,172,H5
0.375,-0.466964226741003,1,172,H5
0.4375,-0.16123239896453787,1,172,H5
0.46875,-0.008366485076305247,1,172,H5
0.484375,0.06806647186781126,-1,172,H5
0.4765625,0.029849993395753005,-1,172,H5
0.47265625,0.010741754159724115,-1,172,H5
0.470703125,0.001187634541709559,-1,172,H5
0.4697265625,-0.00358942526729783,1,172,H5
0.47021484375,-0.0012008953627942187,1,172,H5
0.470458984375,-6.6304105424408455e-06,1,172,H5
0.4705810546875,0.0005905020655834758,-1,172,H5
0.47052001953125,0.000291935827520573,-1,172,H5
0.470489501953125,0.00014265270848898282,-1,172,H5
0.4704742431640625,6.801114897350691e-05,-1,172,H5
0.47046661376953125,3.069036921551915e-05,-1,172,H5
0.4704627990722656,1.2029979336275476e-05,-1,172,H5
0.4704608917236328,2.699784396986704e-06,-1,172,H5
0.4704599380493164,-1.965313072782582e-06,1,172,H5
0.4704604148864746,3.6723566221308346e-07,-1,172,H5
0.0,-2.0083640518329213,1,176,H5
0.5,0.4276727332258213,-1,176,H5
0.25,-0.7903456593035498,1,176,H5
0.375,-0.18133646303886417,1,176,H5
0.4375,0.1231681350934787,-1,176,H5
0.40625,-0.02908416397269286,1,176,H5
0.421875,0.047041985560392754,-1,176,H5
0.4140625,0.008978910793849965,-1,176,H5
0.41015625,-0.010052626589421548,1,176,H5
0.412109375,-0.0005368578977856531,1,176,H5
0.4130859375,0.004221026448032086,-1,176,H5
0.41259765625,0.001842084275123175,-1,176,H5
0.412353515625,0.000652613188668813,-1,176,H5
0.4122314453125,5.787764544167712e-05,-1,176,H5
0.41217041015625,-0.00023949012617213716,1,176,H5
0.412200927734375,-9.080624036530982e-05,1,176,H5
0.4122161865234375,-1.6464297461854516e-05,1,176,H5
0.41222381591796875,2.0706673989838442e-05,-1,176,H5
0.4122200012207031,2.121188263981555e-06,-1,176,H5
0.4122180938720703,-7.171554599137708e-06,1,176,H5
0.4122190475463867,-2.5251831674358294e-06,1,176,H5
0.4122195243835449,-2.0199745195959018e-07,1,176,H5
0.0,-2.059538764847107,1,180,H5
0.5,0.35959759811992165,-1,180,H5
0.25,-0.8499705833635923,1,180,H5
0.375,-0.24518649262183545,1,180,H5
0.4375,0.05720555274904329,-1,180,H5
0.40625,-0.09399046993639608,1,180,H5
0.421875,-0.018392458593676497,1,180,H5
0.4296875,0.019406547077683245,-1,180,H5
0.42578125,0.0005070442420033461,-1,180,H5
0.423828125,-0.008942707175836423,1,180,H5
0.4248046875,-0.004217831466916566,1,180,H5
0.42529296875,-0.0018553936124564574,1,180,H5
0.425537109375,-0.0006741746852264308,1,180,H5
0.4256591796875,-8.356522161148683e-05,1,180,H5
0.42572021484375,0.0002117395101957631,-1,180,H5
0.425689697265625,6.408714429179119e-05,-1,180,H5
0.4256744384765625,-9.73903865991721e-06,1,180,H5
0.42568206787109375,2.7174052816159033e-05,-1,180,H5
0.4256782531738281,8.717507078204179e-06,-1,180,H5
0.4256763458251953,-5.10765790495693e-07,1,180,H5
0.4256772994995117,4.1033706439375095e-06,-1,180,H5
0.4256768226623535,1.7963024265821304e-06,-1,180,H5
0.0,-1.5043464001674713,1,184,H5
0.5,0.901479523168002,-1,184,H5
0.25,-0.3014334384997347,1,184,H5
0.375,0.3000230423341335,-1,184,H5
0.3125,-0.000705198082800576,1,184,H5
0.34375,0.1496589221256664,-1,184,H5
0.328125,0.07447686202143289,-1,184,H5
0.3203125,0.03688583196931615,-1,184,H5
0.31640625,0.01809031694325787,-1,184,H5
0.314453125,0.00869255943022848,-1,184,H5
0.3134765625,0.003993680673713723,-1,184,H5
0.31298828125,0.0016442412954565805,-1,184,H5
0.312744140625,0.00046952160632784956,-1,184,H5
0.3126220703125,-0.00011783823823616202,1,184,H5
0.31268310546875,0.0001758416840456356,-1,184,H5
0.312652587890625,2.9001722904792304e-05,-1,184,H5
0.3126373291015625,-4.441825766568486e-05,1,184,H5
0.31264495849609375,-7.708267380460154e-06,1,184,H5
0.3126487731933594,1.0646727761978725e-05,-1,184,H5
0.31264686584472656,1.469230190578874e-06,-1,184,H5
0.31264591217041016,-3.1195185950516624e-06,1,184,H5
0.31264638900756836,-8.251442018825106e-07,1,184,H5
0.0,-1.8376529190625284,1,188,H5
0.5,0.5728374053108685,-1,188,H5
0.25,-0.63240775687583,1,188,H5
0.375,-0.029785175782480897,1,188,H5
0.4375,0.27152611476419386,-1,188,H5
0.40625,0.12087046949085663,-1,188,H5
0.390625,0.045542646854187865,-1,188,H5
0.3828125,0.00787873553585379,-1,188,H5
0.37890625,-0.01095322012331372,1,188,H5
0.380859375,-0.0015372422937301872,1,188,H5
0.3818359375,0.003170746621061857,-1,188,H5
0.38134765625,0.0008167521636658626,-1,188,H5
0.381103515625,-0.00036024506503215536,1,188,H5
0.3812255859375,0.0002282535493168536,-1,188,H5
0.38116455078125,-6.599575785767864e-05,1,188,H5
0.381195068359375,8.112889572958748e-05,-1,188,H5
0.3811798095703125,7.56656893602381e-06,-1,188,H5
0.38117218017578125,-2.9214594460882926e-05,1,188,H5
0.3811759948730469,-1.0824012762422619e-05,1,188,H5
0.3811779022216797,-1.6287219131994046e-06,1,188,H5
0.3811788558959961,2.968923511315058e-06,-1,188,H5
0.3811783790588379,6.701007988774155e-07,-1,188,H5
0.0,-2.3798720874749755,1,192,H5
0.5,0.04555068126022872,-1,192,H5
0.25,-1.1671607031073732,1,192,H5
0.375,-0.5608050109235722,1,192,H5
0.4375,-0.2576271648316718,1,192,H5
0.46875,-0.10603824178572129,1,192,H5
0.484375,-0.030243780262746434,1,192,H5
0.4921875,0.007653450498741277,-1,192,H5
0.48828125,-0.011295164882002398,1,192,H5
0.490234375,-0.0018208571916306648,1,192,H5
0.4912109375,0.0029162966535553753,-1,192,H5
0.49072265625,0.000547719730962265,-1,192,H5
0.490478515625,-0.0006365687303341167,1,192,H5
0.4906005859375,-4.442449968569684e-05,1,192,H5
0.49066162109375,0.00025164761563804816,-1,192,H5
0.490631103515625,0.0001036115579761826,-1,192,H5
0.4906158447265625,2.9593529145388597e-05,-1,192,H5
0.49060821533203125,-7.415485270320654e-06,1,192,H5
0.4906120300292969,1.1089021937263355e-05,-1,192,H5
0.49061012268066406,1.836768333554617e-06,-1,192,H5
0.49060916900634766,-2.789358468355263e-06,1,192,H5
0.49060964584350586,-4.762950675113453e-07,1,192,H5
0.0,-2.276436746952986,1,196,H5
0.5,0.12596400481171782,-1,196,H5
0.25,-1.075236371070634,1,196,H5
0.375,-0.47463618312945827,1,196,H5
0.4375,-0.1743360891588704,1,196,H5
0.46875,-0.024186042173576297,1,196,H5
0.484375,0.05088898131907067,-1,196,H5
0.4765625,0.013351469572747299,-1,196,H5
0.47265625,-0.005417286300414506,1,196,H5
0.474609375,0.003967091636166306,-1,196,H5
0.4736328125,-0.0007250973321241416,1,196,H5
0.47412109375,0.0016209971520212557,-1,196,H5
0.473876953125,0.0004479499099487305,-1,196,H5
0.4737548828125,-0.00013857371108776106,1,196,H5
0.47381591796875,0.000154688099430339,-1,196,H5
0.473785400390625,8.057194171393056e-06,-1,196,H5
0.4737701416015625,-6.525825845826727e-05,1,196,H5
0.47377777099609375,-2.8600532143471802e-05,1,196,H5
0.4737815856933594,-1.0271668986081006e-05,1,196,H5
0.4737834930419922,-1.1072374075105085e-06,1,196,H5
0.4737844467163086,3.474978381920457e-06,-1,196,H5
0.4737839698791504,1.1838704873784467e-06,-1,196,H5
0.0,-2.3075547057851935,1,200,H5
0.5,0.08332933178732134,-1,200,H5
0.25,-1.1121126869989364,1,200,H5
0.375,-0.5143916776058075,1,200,H5
0.4375,-0.21553117290924317,1,200,H5
0.46875,-0.06610092056096088,1,200,H5
0.484375,0.00861420561318011,-1,200,H5
0.4765625,-0.028743357473890382,1,200,H5
0.48046875,-0.010064575930355011,1,200,H5
0.482421875,-0.0007251851585873617,1,200,H5
0.4833984375,0.003944510227296465,-1,200,H5
0.48291015625,0.0016096625343544647,-1,200,H5
0.482666015625,0.00044223868788348386,-1,200,H5
0.4825439453125,-0.00014147323535185566,1,200,H5
0.48260498046875,0.00015038272626586788,-1,200,H5
0.482574462890625,4.454745457026926e-06,-1,200,H5
0.4825592041015625,-6.85092449475809e-05,1,200,H5
0.48256683349609375,-3.202724974517637e-05,1,200,H5
0.4825706481933594,-1.3786252144071254e-05,1,200,H5
0.4825725555419922,-4.665753343607165e-06,1,200,H5
0.4825735092163086,-1.0550394339420288e-07,1,200,H5
0.4825739860534668,2.1746207568666687e-06,-1,200,H5
0.0,-2.0945859014189536,1,204,H5
0.5,0.28519997008031,-1,204,H5
0.25,-0.9046929656693217,1,204,H5
0.375,-0.3097464977945059,1,204,H5
0.4375,-0.012273263857097871,1,204,H5
0.46875,0.13646335311160604,-1,204,H5
0.453125,0.062095044627254264,-1,204,H5
0.4453125,0.024910890385078238,-1,204,H5
0.44140625,0.006318813263989892,-1,204,H5
0.439453125,-0.002977225296553976,1,204,H5
0.4404296875,0.0016707939837180275,-1,204,H5
0.43994140625,-0.0006532156564180713,1,204,H5
0.440185546875,0.0005087891636498532,-1,204,H5
0.4400634765625,-7.221324638412296e-05,1,204,H5
0.44012451171875,0.0002182879586331843,-1,204,H5
0.440093994140625,7.303735612484985e-05,-1,204,H5
0.4400787353515625,4.120548702801763e-07,-1,204,H5
0.44007110595703125,-3.590059575681037e-05,1,204,H5
0.4400749206542969,-1.774427044337612e-05,1,204,H5
0.4400768280029297,-8.666107786464705e-06,1,204,H5
0.4400777816772461,-4.127026457800831e-06,1,204,H5
0.4400782585144043,-1.8574857939546163e-06,1,204,H5
0.0,-2.4649200261608653,1,208,H5
0.5,-0.078738472334419,1,208,H5
0.75,1.1143523045788042,-1,208,H5
0.625,0.5178069161221925,-1,208,H5
0.5625,0.2195342218938871,-1,208,H5
0.53125,0.07039787477973397,-1,208,H5
0.515625,-0.004170298777342429,1,208,H5
0.5234375,0.03311378800119591,-1,208,H5
