p_noise,trace_witness,label,round
0.08990478515625,0.0005769173828064911,-1,120
0.089874267578125,-7.611003372848257e-06,1,120
0.0898895263671875,0.0002846610272295852,-1,120
0.08988189697265625,0.00013852697134424108,-1,120
0.08987808227539062,6.545847384421821e-05,-1,120
0.08987617492675781,2.8923857700868805e-05,-1,120
0.0898752212524414,1.0656457780616746e-05,-1,120
0.0898747444152832,1.5227348578727984e-06,-1,120
0.0,-2.695657673007129,1,124
0.5,3.417716581506955,-1,124
0.25,2.7280347514118883,-1,124
0.125,1.1837654082149922,-1,124
0.0625,-0.348331552900014,1,124
0.09375,0.5026950302363047,-1,124
0.078125,0.10037475070538765,-1,124
0.0703125,-0.11792243729525213,1,124
0.07421875,-0.007292713384091112,1,124
0.076171875,0.04690725060687719,-1,124
0.0751953125,0.019899330380477552,-1,124
0.07470703125,0.006326387134538758,-1,124
0.074462890625,-0.00047738555257814674,1,124
0.0745849609375,0.0029259441942718067,-1,124
0.07452392578125,0.0012246402953510899,-1,124
0.074493408203125,0.0003737176304758061,-1,124
0.0744781494140625,-5.1811394345513406e-05,1,124
0.07448577880859375,0.00016095875950020155,-1,124
0.07448196411132812,5.4575092965927774e-05,-1,124
0.07448005676269531,1.3822019111486838e-06,-1,124
0.0744791030883789,-2.5214508066098706e-05,1,124
0.07447957992553711,-1.1916131039596545e-05,1,124
0.0,-2.3014310325401173,1,128
0.5,3.813258585243605,-1,128
0.25,3.1256708732177865,-1,128
0.125,1.6625754741330008,-1,128
0.0625,0.13196886957803441,-1,128
0.03125,-0.9499409528064124,1,128
0.046875,-0.3782566853260322,1,128
0.0546875,-0.11581223365324667,1,128
0.05859375,0.009868643384891441,-1,128
0.056640625,-0.05251894436717362,1,128
0.0576171875,-0.0212125998799038,1,128
0.05810546875,-0.005643923056310937,1,128
0.058349609375,0.002119363673009446,-1,128
0.0582275390625,-0.0017605275291664169,1,128
0.05828857421875,0.00017985595182771347,-1,128
0.058258056640625,-0.0007902262986065195,1,128
0.0582733154296875,-0.00030515780338483817,1,128
0.05828094482421875,-6.264408359170359e-05,1,128
0.058284759521484375,5.86076446256259e-05,-1,128
0.05828285217285156,-2.017791850994488e-06,1,128
0.05828380584716797,2.829503329462163e-05,-1,128
0.058283329010009766,1.313864744879878e-05,-1,128
0.0,-0.4235416589535889,1,132
0.5,5.6940285267102775,-1,132
0.25,4.437697013635249,-1,132
0.125,3.0732245367597413,-1,132
0.0625,1.7292927691630873,-1,132
0.03125,0.77618176534847,-1,132
0.015625,0.21026613246782297,-1,132
0.0078125,-0.09773860148264418,1,132
0.01171875,0.05843594064973054,-1,132
0.009765625,-0.01910177497791221,1,132
0.0107421875,0.01980365367841537,-1,132
0.01025390625,0.00038518405865119176,-1,132
0.010009765625,-0.009349721510571729,1,132
0.0101318359375,-0.004480126836184109,1,132
0.01019287109375,-0.0020469361159212718,1,132
0.010223388671875,-0.0008307422353684563,1,132
0.0102386474609375,-0.00022274564315964696,1,132
0.01024627685546875,8.122756865612535e-05,-1,132
0.010242462158203125,-7.07569469757946e-05,1,132
0.010244369506835938,5.235833403088863e-06,-1,132
0.010243415832519531,-3.276042614477892e-05,1,132
0.010243892669677734,-1.3762263710900835e-05,1,132
0.0,-2.6955697871775643,1,136
0.5,3.41140896609427,-1,136
0.25,2.8939310459886443,-1,136
0.125,1.2330038028299124,-1,136
0.0625,-0.35678421058977167,1,136
0.09375,0.5187473114494741,-1,136
0.078125,0.10265513406431734,-1,136
0.0703125,-0.1214476262214546,1,136
0.07421875,-0.0080172552271075,1,136
0.076171875,0.04766056977428626,-1,136
0.0751953125,0.019907452877411122,-1,136
0.07470703125,0.005966596372460664,-1,136
0.074462890625,-0.0010199489506558385,1,136
0.0745849609375,0.002474668068434993,-1,136
0.07452392578125,0.0007276957434516895,-1,136
0.074493408203125,-0.00014604254556137286,1,136
0.0745086669921875,0.00029084761196779274,-1,136
0.07450103759765625,7.240778664481529e-05,-1,136
0.07449722290039062,-3.6816066074987774e-05,1,136
0.07449913024902344,1.779618862797483e-05,-1,136
0.07449817657470703,-9.509856637418546e-06,1,136
0.07449865341186523,4.143186516647468e-06,-1,136
0.0,-3.10959921027292,1,140
0.5,2.9873198649163544,-1,140
0.25,2.290361790332987,-1,140
0.125,0.6308659589568144,-1,140
0.0625,-0.8978768548581194,1,140
0.09375,-0.05969865548447037,1,140
0.109375,0.302720384959846,-1,140
0.1015625,0.12595386301098688,-1,140
0.09765625,0.03425868280956629,-1,140
0.095703125,-0.012434645097362085,1,140
0.0966796875,0.010983031370334101,-1,140
0.09619140625,-0.0007080134707702079,1,140
0.096435546875,0.005141952259621191,-1,140
0.0963134765625,0.0022180808513459493,-1,140
0.09625244140625,0.0007553116332296717,-1,140
0.096221923828125,2.3718576806275316e-05,-1,140
0.0962066650390625,-0.00034213007185773803,1,140
0.09621429443359375,-0.00015920140389888426,1,140
0.09621810913085938,-6.774032765866078e-05,1,140
0.09622001647949219,-2.2010603956762465e-05,1,140
0.0962209701538086,8.54054291760109e-07,-1,140
0.09622049331665039,-1.0578257865739848e-05,1,140
0.0,-0.6992626335230906,1,144
0.5,5.438370591512136,-1,144
0.25,3.849791127684923,-1,144
0.125,2.4426395283502114,-1,144
0.0625,1.1994915092602199,-1,144
0.03125,0.34989968133061056,-1,144
0.015625,-0.14722947901080818,1,144
0.0234375,0.10787199832520242,-1,144
0.01953125,-0.018004573621319034,1,144
0.021484375,0.04534721041475742,-1,144
0.0205078125,0.013775320174473776,-1,144
0.02001953125,-0.0020885475926015057,1,144
0.020263671875,0.005849896225388201,-1,144
0.0201416015625,0.0018823030302595606,-1,144
0.02008056640625,-0.00010271494885527588,1,144
0.020111083984375,0.0008898958545469626,-1,144
0.0200958251953125,0.0003936159087114255,-1,144
0.02008819580078125,0.00014545684419477178,-1,144
0.020084381103515625,2.1372538774072636e-05,-1,144
0.020082473754882812,-4.067080725946026e-05,1,144
0.02008342742919922,-9.649034798511757e-06,1,144
0.020083904266357422,5.861776848803402e-06,-1,144
0.0,-1.909126043307247,1,148
0.5,4.229045594298402,-1,148
0.25,3.2134350767582354,-1,148
0.125,1.7610346257524119,-1,148
0.0625,0.33055492754531546,-1,148
0.03125,-0.667911309655612,1,148
0.046875,-0.14107387515584727,1,148
0.0546875,0.10131826409852324,-1,148
0.05078125,-0.018193785768342574,1,148
0.052734375,0.04197824441865524,-1,148
0.0517578125,0.011996852363492475,-1,148
0.05126953125,-0.0030722329446388266,1,148
0.051513671875,0.00446885838646463,-1,148
0.0513916015625,0.0006999511096837177,-1,148
0.05133056640625,-0.0011857311677769544,1,148
0.051361083984375,-0.00024278761068790428,1,148
0.0513763427734375,0.00022860735170429636,-1,148
0.05136871337890625,-7.08372864262341e-06,1,148
0.051372528076171875,0.00011076341170587756,-1,148
0.05137062072753906,5.184024158002426e-05,-1,148
0.051369667053222656,2.2378356481479733e-05,-1,148
0.05136919021606445,7.64733892288233e-06,-1,148
0.0,-2.409913707665324,1,152
0.5,3.7064824339268627,-1,152
0.25,3.084526131260213,-1,152
0.125,1.5298925386003583,-1,152
0.0625,-0.025330194773814495,1,152
0.09375,0.8389324330197305,-1,152
0.078125,0.43042465247561956,-1,152
0.0703125,0.2087123037115156,-1,152
0.06640625,0.09326562842865008,-1,152
0.064453125,0.03436558089647469,-1,152
0.0634765625,0.0046176902643122845,-1,152
0.06298828125,-0.01033118632919669,1,152
0.063232421875,-0.0028504898892853445,1,152
0.0633544921875,0.0008851636819108485,-1,152
0.06329345703125,-0.0009822720999530243,1,152
0.063323974609375,-4.84564743572502e-05,1,152
0.0633392333984375,0.00041837803540937385,-1,152
0.06333160400390625,0.00018496688868861744,-1,152
0.06332778930664062,6.825673423788842e-05,-1,152
0.06332588195800781,9.900511712346294e-06,-1,152
0.0633249282836914,-1.9277885878854484e-05,1,152
0.06332540512084961,-4.688663222479628e-06,1,152
0.0,-2.0030212972390444,1,156
0.5,4.11569812182385,-1,156
0.25,2.467763569282834,-1,156
0.125,0.7512979576369665,-1,156
0.0625,-0.4769895247663913,1,156
0.09375,0.1720707314415613,-1,156
0.078125,-0.14343639143629128,1,156
0.0859375,0.01653655787248237,-1,156
0.08203125,-0.06289050070462214,1,156
0.083984375,-0.02303768707062087,1,156
0.0849609375,-0.0032158148506583606,1,156
0.08544921875,0.006669050022754364,-1,156
0.085205078125,0.0017287883300236284,-1,156
0.0850830078125,-0.0007429704348529409,1,156
0.08514404296875,0.0004930446365190577,-1,156
0.085113525390625,-0.0001249289747543847,1,156
0.0851287841796875,0.00018406631171283272,-1,156
0.08512115478515625,2.9570788721400287e-05,-1,156
0.08511734008789062,-4.7678562951875e-05,1,156
0.08511924743652344,-9.053754599974706e-06,1,156
0.08512020111083984,1.0258550189573556e-05,-1,156
0.08511972427368164,6.024060771603335e-07,-1,156
